region,transport_type,latitude,longitude,y_coord,x_coord
msc,train,55.729498,37.640771,-2.5051962633432203,1.4465328877221064
msc,train,55.7764527677074,37.57958027843418,2.7226222426784497,-2.395737838746428
msc,train,55.742799,37.565187,-1.024302508102081,-3.299516524754791
msc,train,55.794213,37.632957,4.7000095798193815,0.9558783785598816
msc,train,55.795104,37.589184,4.799211818757031,-1.7927036438162578
msc,train,55.778353,37.654377,2.9341898805448805,2.300877033968114
msc,plane,55.963951,37.41689,23.59857543974934,-12.611336154985766
msc,plane,55.605771,37.288147,-16.280437495513382,-20.695315705976206
msc,plane,55.415133,37.896818,-37.50471892895126,17.524153040753653
msc,bus,55.598487,37.554061,-17.091398554123042,-3.9981371595858666
msc,bus,55.621664,37.785354,-14.510993698366248,10.525145838200126
msc,bus,55.878825,37.480645,14.120612657219592,-8.608052942524589
msc,bus,55.621057,37.421688,-14.578573999885126,-12.310061782635797
msc,bus,55.81062556446197,37.801599012579146,6.527355494332859,11.545197327936322
msc,train,55.80299322000356,37.74727184099061,5.677583143439291,8.133902886281188
msc,train,55.77649773912353,37.65162882208954,2.7276292593856235,2.128314216832136
msc,plane,55.5028621606228,37.5107313778407,-27.73765963733949,-6.7188782119610435
msc,train,55.618421,37.668953,-14.872052792971974,3.2161291240870513
msc,train,55.808007,37.578562,6.235808826854958,-2.459677292381479
msc,train,55.72688,37.417904,-2.7966762118424113,-12.547665415598544
msc,train,55.73577931997903,37.76426337301612,-1.8058531927198822,9.200829908083257
msc,train,55.657359,37.385518,-10.536881595097265,-14.581235643142959
msc,train,55.730685,37.774398,-2.3730393470988163,9.837200205239743
msc,train,55.793295,37.639595,4.597801227563826,1.3726898238907852
msc,train,55.803193,37.746102,5.699826297543595,8.060446588066185
msc,train,55.763676,37.720641,1.300087047696497,6.461707118579323
msc,train,55.716388,37.816304,-3.964821488624661,12.468547927851175
msc,train,55.705827,37.847565,-5.140646973293339,14.431477594681988
msc,train,55.750411,37.721612,-0.17680363011152406,6.522677863458719
msc,train,55.781358,37.705088,3.268760032621213,5.485107700370805
msc,train,55.6539320421164,37.6222109828028,-10.918423851689804,0.2811174584668435
msc,train,55.77136805920535,37.53979790137285,2.1565024288203865,-4.893741562926088
msc,train,55.739529,37.794648,-1.3883748755162606,11.10873164962402
msc,train,55.732346108450635,37.521016562240575,-2.188096616174764,-6.073053949271163
msc,train,55.582341973847,37.6594893386229,-18.888894754356606,2.6218895655118053
msc,train,55.744484,37.819372,-0.8366993924797715,12.661192729538532
msc,train,55.748162,37.682191,-0.42720113587624714,4.047365864195604
msc,train,55.847684,37.574303,10.653394252251386,-2.7271072235138076
msc,train,55.733381,37.729584,-2.0728749329957648,7.023253317801573
msc,train,55.733396,37.763128,-2.0712048783924026,9.12953792106893
msc,train,55.722288,37.798455,-3.307934856923028,11.347779535517915
msc,train,55.744544,37.740898,-0.8300191618888347,7.73367860247438
msc,train,55.904416,37.538238,16.969910938754595,-4.99169044012547
msc,train,55.850121,37.552388,10.9247275882776,-4.103187698729688
msc,train,55.839487,37.568878,9.740748613861363,-3.0677522952153136
msc,train,55.861738,37.528172,12.218155158192976,-5.623751793808347
msc,train,55.81705,37.603743,7.242642127478559,-0.8785189777707442
msc,bus,55.730285,37.636802,-2.4175741153433106,1.1973125469055899
msc,bus,55.614629,37.693375,-15.294234506329918,4.749628390609615
msc,bus,55.634209,37.657509,-13.114295514887132,2.497540699072746
msc,bus,55.568914888624825,37.59344657672116,-20.383787103718046,-1.5250491171953509
msc,bus,55.793898,37.633069,4.664938084667038,0.962911051355323
msc,bus,55.54207887449542,37.57171737301637,-23.371540507816256,-2.889463185215484
msc,bus,55.838558,37.48719,9.63731477646895,-8.197081315056858
msc,bus,55.8431447772,37.6371587254,10.148001653783956,1.2197119487540025
msc,bus,55.740708,37.414817,-1.257108438924243,-12.741503256186261
msc,bus,55.705529796,37.7653010159,-5.173736616922917,9.265985254687513
msc,bus,55.8175991765,37.4983655238,7.303786617377818,-7.495351219250815
msc,bus,55.662542,37.481674,-9.959829008107427,-8.543440292181423
msc,bus,55.610935466,37.6035130955,-15.705453270743751,-0.8929550770935055
msc,bus,55.8098301486,37.4610313028,6.43879518512985,-9.839630067503183
msc,bus,55.730855,37.446804,-2.354112069711056,-10.73298628230225
msc,bus,55.8784807305,37.4798256058,14.082281821577993,-8.659504089841615
msc,bus,55.714473,37.819289,-4.178031165600121,12.655981022142292
msc,bus,55.826865,37.439853,8.335430372013976,-11.169451194858492
msc,bus,55.595283,37.601898,-17.4481142316625,-0.994369703762474
msc,bus,55.887502,37.66224,15.08670726094567,2.794608321019572
msc,bus,55.743556,37.567633,-0.9400202839308874,-3.145927983837272
msc,bus,55.864096,37.43481,12.480693308809572,-11.48610957959141
msc,bus,55.583406,37.597249,-18.7704322271877,-1.2862884157454748
msc,bus,55.6063279729,37.5322736241,-16.21842711340723,-5.36620380584742
msc,bus,55.8649673458,37.4366365582,12.577708395871264,-11.37141694415816
msc,bus,55.866051553621,37.4763854060706,12.698423424244275,-8.875520044500673
msc,bus,55.6189,37.505964,-14.818723385912858,-7.018229981693717
msc,bus,55.836694,37.382539,9.42977911570609,-14.768291916474185
msc,bus,55.570078,37.576721,-20.254293284566707,-2.5752768473218075
msc,bus,55.7461479133509,37.515279147774,-0.6514439536732702,-6.433315989143787
msc,bus,55.635848,37.656039,-12.931817158048952,2.4052368717339125
msc,bus,55.751583,37.81813,-0.0463163206472034,12.583205493091
msc,bus,55.612719,37.746976,-15.506883951274189,8.115326529202578
msc,bus,55.736486,37.515491,-1.7271735425201091,-6.420013426738593
msc,bus,55.802461,37.408162,5.618326706066723,-13.159381702048181
msc,bus,55.716533,37.819289,-3.9486776722396733,12.655981022142292
msc,bus,55.788391,37.746397,4.051799571157616,8.078970138028176
msc,bus,55.850048,37.440475,10.916599833923849,-11.130394775958921
msc,bus,55.855178,37.477714,11.487769656945817,-8.792095387101542
msc,bus,55.582311318849754,37.57764244411041,-18.892307704412342,-2.5174177875913624
msc,bus,55.89844,37.587031,16.30454288621424,-1.9278942176950973
msc,bus,55.794251,37.585953,4.704240426976018,-1.995583692042338
msc,bus,55.846581,37.360269,10.53058728344762,-16.166661351140725
msc,bus,55.856954,37.353746,11.685508093330222,-16.57625102778619
msc,bus,55.8544982666,37.47391108,11.412088692598553,-9.030887156505898
msc,bus,55.7885026019,37.7474441193,4.064225101000907,8.144720533222301
msc,bus,55.8458685855,37.6389610022,10.451267743750494,1.3328800109120638
msc,bus,55.776401,37.658618,2.7168585421752014,2.567176715566978
msc,bus,55.7172961415,37.7930594422,-3.8637120365859228,11.008983450731893
msc,bus,55.745085,37.86402,-0.7697857464239088,15.464713852306664
msc,bus,55.7517903772,37.814312279,-0.023227501592979344,12.343484463995182
msc,bus,55.758308,37.751765,0.7024274709260048,8.416035949166295
msc,bus,55.67645019948519,37.76196760118792,-8.411348387318036,9.056674521475731
msc,bus,55.8048128128,37.3979358561,5.880173438088719,-13.801498114447977
msc,bus,55.79231357606657,37.626355693522456,4.488531393682451,0.5413709804859267
msc,bus,55.921055,37.544648,18.82250121466005,-4.589195564575265
msc,bus,55.757426,37.660867,0.6042278664365145,2.708395291339219
msc,bus,55.880063348875,37.7124967834472,14.2584899694332,5.950317868815858
msc,bus,55.7881668645,37.7833630365,4.0268447785624515,10.400129902362563
msc,bus,55.653810856088874,37.835781541867334,-10.931916161349326,13.691574935754826
msc,bus,55.6569221151831,37.8329729301692,-10.585522420415733,13.515217586805456
msc,bus,55.700167,37.854108,-5.77081110509926,14.842323249357996
msc,bus,55.8548993069,37.3541905244,11.456740192663487,-16.548338625866286
msc,bus,55.59565,37.589066,-17.40725448660312,-1.8001130668271847
msc,bus,55.6594060657,37.7508797346,-10.308970297753433,8.360448636287751
msc,bus,55.6844137845,37.8548895915,-7.524714628984665,14.891400653784133
msc,bus,55.6870321973,37.8578078349,-7.233190749796431,15.074641909959993
msc,bus,55.765031,37.560932,1.4509494121506148,-3.566695280089481
msc,bus,55.825693,37.436533,8.204941454199261,-11.377919536287886
msc,bus,55.728424,37.473646,-2.6247720862189916,-9.047531977137863
msc,bus,55.7623608011,37.8454203384,1.1536560717602744,14.296810783558717
msc,bus,55.8285916667589,37.824661038208,8.527675193032042,12.993300184513112
msc,bus,55.794531,37.799161,4.735415091045535,11.392110453269645
msc,bus,55.6141316126,37.6946696129,-15.349611033447122,4.830919351314754
msc,bus,55.5373781928,37.5141509979,-23.894883553222588,-6.504154442584853
msc,bus,55.743108,37.56435,-0.9898993293530204,-3.3520731920391573
msc,bus,55.6344691901,37.7645681309,-13.085327207050334,9.219966169622584
msc,bus,55.645032,37.473051,-11.90931397496783,-9.084893031325997
msc,bus,55.7393608568,37.4827877731,-1.407095449108363,-8.473504594982087
msc,bus,55.7768004905017,37.58195976927681,2.761336920435234,-2.2463255171187897
msc,bus,55.61060337062746,37.717043507932374,-15.742427020993322,6.235814457692579
msc,bus,55.8483931441,37.5893374053,10.73234969221107,-1.7830710611042113
msc,bus,55.60190622426402,37.55255254668091,-16.71072078788586,-4.092855530469269
msc,bus,55.7469496606,37.6807042317,-0.5621796489200236,3.954009132627974
msc,bus,55.614052505951946,37.74321748941003,-15.358418355935173,7.8793232775828725
msc,bus,55.67669260773561,37.782215387557656,-8.384359637695441,10.328067100365502
msc,bus,55.675509,37.855986,-8.516137703449331,14.960245930053262
msc,bus,55.660579,37.417544,-10.17838091383328,-12.57027041190782
msc,bus,55.64721,37.36774,-11.666825515879577,-15.697545183623703
msc,bus,55.638327,37.353085,-12.655817158407656,-16.61775628043114
msc,bus,55.7723956034,37.6567252185,2.2709068110427633,2.4483257111837395
msc,bus,55.6559700151766,37.3838162436062,-10.691525016601153,-14.688091706122176
msc,bus,55.7363244044,37.5176348846,-1.745165116459977,-6.285395257282328
msc,bus,55.743231,37.865213,-0.9762048596571469,15.5396242575837
msc,bus,55.655893,37.624881,-10.700099544403164,0.4487724352804865
msc,bus,55.62142,37.42466,-14.538159421697538,-12.123444969334436
msc,bus,55.67253268335064,37.861802941138734,-8.847508566914644,15.325501126871572
msc,bus,55.821236,37.644676,7.708705243591985,1.6917345572356703
msc,bus,55.63412,37.33584,-13.124204344328508,-17.700597417754306
msc,bus,55.5603150594,37.4663794953,-21.34123955532681,-9.503808059389968
msc,bus,55.5702823427,37.459250812,-20.23154299583762,-9.951430078186817
msc,bus,55.57084776093885,37.60838399913051,-20.168592721618065,-0.5871026526865423
msc,bus,55.81029,37.799866,6.489994291158163,11.436378579058484
msc,train,55.982324511253324,37.41378890598563,25.644306805206547,-12.806058979979897
msc,train,55.96401095530009,37.41689064112869,23.605250933225044,-12.611295897453939
msc,water,55.848936,37.458973,10.79279076590763,-9.968874360575287
msc,water,55.848197,37.468138,10.71051119089597,-9.393388586588529
msc,train,55.57124,37.611501,-20.12492317453904,-0.3913808016515211
msc,train,55.707074,37.729527,-5.001810380149319,7.019674190824815
msc,train,55.827247,37.440709,8.37796174824528,-11.115701525060913
msc,train,55.704553,37.481479,-5.282489622147372,-8.555684672020247
msc,train,55.74425,37.51487,-0.8627522911583163,-6.459007075286568
msc,train,55.880081,37.710886,14.260455239455675,5.849174026001695
msc,train,55.89888605498857,37.548859440473414,16.354206642058788,-4.324752000798187
msc,train,55.733813,37.702536,-2.0247773587672087,5.324863257310968
msc,train,55.683215,37.45077,-7.658182582697597,-10.48395449871326
msc,train,55.7239,37.397816,-3.128459958264084,-13.809024075866562
msc,train,55.801863,37.651575,5.551746445960706,2.1249346352615546
msc,train,55.829483,37.702434,8.626915092811297,5.318458502887147
msc,train,55.865816,37.57308,12.672197027915868,-2.8039014953609676
msc,train,55.8412,37.669916,9.931472189480479,3.27659754794469
msc,train,55.829373,37.671161,8.614667833120507,3.354773235874716
msc,train,55.814211,37.476693,6.926552202485961,-8.856205702086221
msc,train,55.602668,37.631794,-16.625908806377364,0.8828516065508075
msc,train,55.541249,37.570613,-23.46393331633993,-2.958808664474969
msc,train,55.7855779697816,37.6706697419286,3.7386025506700924,3.3239262980087805
msc,train,55.66546944353695,37.420307861731885,-9.633900011426796,-12.396722953500376
msc,train,55.79427,37.590095,4.706355850563709,-1.735500386460326
msc,train,55.799496,37.598675,5.288208925182172,-1.1967474214146598
msc,train,55.815255,37.490073,7.042789551276929,-8.016052859703633
msc,train,55.5927668146712,37.6538257962951,-17.72825228814658,2.2662660054836468
msc,train,55.64094,37.689863,-12.364898118348487,4.529103895085645
msc,train,55.862723,37.683434,12.327824390304876,4.125415965752911
msc,train,55.726867,37.449246,-2.798123590953927,-10.579649012646442
msc,train,55.5663761888925,37.668010015869,-20.666430564278127,3.1569175308686557
msc,train,55.685067,37.73372,-7.4519881720159,7.282959791339375
msc,train,55.882722,37.567571,14.554503310603707,-3.1498210703323446
msc,train,55.745427,37.688808,-0.7317084274262687,4.462858637456216
msc,train,55.814314,37.662939,6.938020062643466,2.838499732238338
msc,train,55.661307,37.71679,-10.097328559653944,6.219896262211168
msc,train,55.805353,37.553774,5.940316952265867,-4.016158381823935
msc,train,55.589605,37.615052,-18.080270954660147,-0.16840739777251362
msc,train,55.815512,37.526368,7.07140353769457,-5.7370280357590016
msc,train,55.682026,37.621104,-7.790561142728738,0.2116081023391501
msc,train,55.704032,37.622951,-5.340495908789147,0.32758441238909847
msc,train,55.656304,37.355554,-10.65434062805977,-16.462723799264925
msc,train,55.717501,37.643184,-3.8409037709468197,1.598049310030325
msc,train,55.833124,37.399134,9.032299512941856,-13.726264690090025
msc,train,55.631026,37.627319,-13.468675246460824,0.6018586526710893
msc,train,55.67424,37.72838,-8.657422967802217,6.947652109135782
msc,train,55.729727,37.392498,-2.4797001121682984,-14.142950021805744
msc,train,55.81936,37.575924,7.499834108594346,-2.6253218473382067
msc,train,55.797074,37.639214,5.018547909075842,1.348766178189486
msc,train,55.7979651030009,37.6334641501308,5.11776166240658,0.9877232082694949
msc,train,55.869736,37.509405,13.108647565782329,-6.802163735175336
msc,bus,55.6123313449,37.7450715105,-15.550043441485263,7.99574040561576
msc,bus,55.7416037986967,37.5693871584394,-1.1573727961710114,-3.0357813621173073
msc,bus,55.8048289593,37.7447037218,5.8819711615637,7.972646329610569
msc,bus,55.8229253419,37.3849812309,7.896794189750831,-14.614940251727534
msc,bus,55.6747318239,37.8601018122,-8.602665311932931,15.218684476257591
msc,bus,55.7440833064,37.8120099153,-0.8813114848702005,12.198915226788825
msc,bus,55.81757,37.859309,7.30053814937954,15.16890250901529
msc,bus,55.9129320525795,37.3937952142629,17.91808965891436,-14.061495811629388
msc,bus,55.8529788599,37.5578979671,11.242919215848644,-3.7572074129209456
msc,bus,55.7818327065666,37.5547007739258,3.3216128424136286,-3.957964657437045
msc,bus,55.583062,37.594446,-18.808731202865715,-1.4622936096659052
msc,bus,55.739093501,37.4098467651,-1.4368620632237936,-13.053592520559869
msc,bus,55.5422294404621,37.5327613110838,-23.354777474697315,-5.335581106236107
msc,bus,55.822867,37.64187,7.890298483966402,1.5155409889463891
msc,bus,55.7775078413,37.5848978251,2.8400917821584475,-2.0618399389808073
msc,bus,55.6213341457,37.6094672309,-14.547718004064865,-0.5190846649433373
msc,bus,55.67689412393954,37.858499228514184,-8.361923641554387,15.118055640126256
msc,bus,55.7022510206041,37.9294527530982,-5.538783781822004,19.57334072018229
msc,bus,55.6201161294,37.6692087305,-14.683325747436227,3.2321868813893344
msc,bus,55.8909420944831,37.7437671608103,15.469726738727715,7.913838077010948
msc,bus,55.60884580615788,37.717934800276325,-15.938104961650483,6.291780224078521
msc,bus,55.6012164155,37.4078347883,-16.787520347659363,-13.179927864558943
msc,bus,55.818046,37.57631,7.353535281438688,-2.601084243827851
msc,bus,55.5863660487401,37.433375852417,-18.440877385753225,-11.576162096583976
msc,bus,55.793031,37.558017,4.56840797877823,-3.7497331328775574
msc,bus,55.7092458213575,37.7316526220851,-4.760007362765304,7.153145617147695
msc,bus,55.7462192768,37.8746742942,-0.6434985465724284,16.133714227243825
msc,bus,55.899734,37.587853,16.448616837101174,-1.8762794236337867
msc,bus,55.7768130661,37.5163949588,2.7627370594486194,-6.363252312580372
msc,bus,55.5811285482844,37.5714614047543,-19.02399052375892,-2.905535872218328
msc,bus,55.821736,37.645526,7.764374533466201,1.745107519698734
msc,bus,55.8338381038829,37.5724476011876,9.111806981117144,-2.8436109035464816
msc,bus,55.62603443253806,37.41916759101105,-14.024411706091655,-12.468322442315259
msc,bus,55.63360824643799,37.441275142188466,-13.181180507392616,-11.080152511172939
msc,train,55.879448,37.486467,14.189977246570004,-8.242479709654905
msc,bus,55.738575,37.526312,-1.4945904468704865,-5.74054437141391
msc,train,55.77778761318937,37.65727420822767,2.871240963433434,2.48279772003444
msc,train,55.777252991297246,37.654526354331075,2.8117173496720747,2.310255249241162
msc,train,55.756736237457574,37.66198364167971,0.527431494397613,2.7785111415239667
msc,train,55.77435848022523,37.65811078914875,2.489449007792786,2.5353280742855024
msc,train,55.84487557528054,37.5398217152518,10.340706964128296,-4.892246248701256
msc,train,55.76333627121034,37.746357925074165,1.2622624858017737,8.076516557213317
msc,bus,55.81910237187166,37.3890266079451,7.4711501692658535,-14.360924413704627
msc,bus,55.678125499642626,37.664460367911886,-8.22482725313258,2.934029037617011
msc,bus,55.81907828030325,37.638088734277865,7.468467849307506,1.2781088068539785
msc,bus,55.60988662240512,37.71907917223631,-15.82222598741702,6.363637290803953
msc,bus,55.67351184568109,37.76061167008966,-8.738492675123023,8.971533318867495
msc,bus,55.791497,37.364998,4.397615414385536,-15.869719801671543
msc,train,55.736325795078514,37.76374626159667,-1.745010282449232,9.168359609784545
msc,bus,55.65143,37.743603,-11.19698996292021,7.903530141339735
msc,bus,55.612798,37.744738,-15.498088504349406,7.974798715904511
msc,train,55.80101683467957,37.61938361738966,5.457535910062271,0.103582316153476
msc,bus,55.65569153721282,37.351694341791664,-10.722529516087642,-16.70507794376482
msc,train,55.72930449758626,37.640269992778,-2.5267402223924833,1.4150737820593673
msc,bus,55.617716448746776,37.50727006214847,-14.950493913907156,-6.9362201169994835
msc,bus,55.60772,37.4276,-16.063446240586362,-11.938837483668248
msc,bus,55.7317403481233,37.6352290734021,-2.2555401228671994,1.0985457784672976
msc,bus,55.8202471657656,37.8708327747873,7.598609857741136,15.892499017269852
msc,bus,55.926039,37.546557,19.377421958113533,-4.4693261839468486
msc,bus,55.7155431063,37.8451968916,-4.058889127608301,14.282780193168655
msc,bus,55.9435179693092,37.5488282181322,21.323541630119614,-4.326712505118569
msc,bus,55.933212,37.54716,20.176067713858075,-4.431462780669167
msc,bus,55.6263399548711,37.4394118599787,-13.990396372087583,-11.197151113476776
msc,bus,55.707028537394855,37.392027153442264,-5.006872027169799,-14.172515248750097
msc,bus,55.54379399862791,37.57824071163941,-23.180589744091254,-2.4798515409149515
msc,bus,55.6975528757,37.840869315,-6.061858146231886,14.011044566246522
msc,bus,55.7226540727,37.7704413794,-3.2671775033074972,9.588757340054853
msc,bus,55.6922077668,37.8526886366,-6.656962638765052,14.753199106437757
msc,bus,55.7186161286,37.7848609351,-3.7167490393567695,10.494185466751146
msc,bus,55.7193650675,37.7808578468,-3.6333646455657167,10.242824838327797
msc,bus,55.691970209,37.8591259383,-6.683411426239074,15.157407767121764
msc,bus,55.6940015252,37.8498991393,-6.457252325730771,14.578042016699213
msc,bus,55.7258475547,37.7611287497,-2.9116254146177156,9.004001620584976
msc,bus,55.7151398176,37.8050096892,-4.10378993815615,11.759359393471398
msc,bus,55.6966871588,37.8458865546,-6.158243872930182,14.326085261907595
msc,bus,55.850985,37.387252,11.020924578685795,-14.472354949215827
msc,bus,55.89269031481352,37.38609960302679,15.664373346632242,-14.544715838812987
msc,bus,55.91318,37.544621,17.945696186003367,-4.590890940827493
msc,bus,55.862511,37.467523,12.304220452561175,-9.432005472899284
msc,bus,55.6341508602866,37.5211156345904,-13.120768509328636,-6.066833027358392
msc,bus,55.579726,37.69834,-19.180142087358632,5.061389239668033
msc,bus,55.8735622970126,37.4636518492124,13.534665536956934,-9.675081549673179
msc,bus,55.8719193897111,37.460483119049,13.351745037564216,-9.874051447005858
msc,bus,55.868992,37.439316,13.025811013612168,-11.203170321605498
msc,bus,55.811014,37.388993,6.5706032799637635,-14.363034711570151
msc,bus,55.6562215680793,37.350932682555,-10.663518232596372,-16.75290375031484
msc,bus,55.7163377551,37.7992285229,-3.970415588121281,11.396350328787358
msc,bus,55.8831106634,37.4660981633,14.597776976413895,-9.521473369509733
msc,bus,55.740023,37.53442,-1.3333743530074538,-5.23142919249612
msc,bus,55.89851,37.571123,16.31233668494292,-2.926784888203187
msc,bus,55.89957742083046,37.38741422072021,16.43118331184664,-14.462168844955455
msc,bus,55.7582091516701,37.8422940708697,0.6914219521929689,14.100507323773318
msc,bus,55.903633,37.542534,16.88273165390289,-4.721937245407288
msc,bus,55.915241,37.544322,18.17516847876406,-4.609665663014329
msc,bus,55.612349994015,37.6622353680431,-15.547967146675314,2.7943174724857758
msc,bus,55.749343,37.831479,-0.2957118391039497,13.421411251564873
msc,bus,55.57209,37.669374,-20.030289257423075,3.242564437132115
msc,bus,55.546353,37.585248,-22.895687078065244,-2.0398518547000144
msc,bus,55.89799,37.552855,16.254439896527206,-4.073863967898357
msc,bus,55.8837688886258,37.6672878116369,14.671063580933454,3.111569086606444
msc,bus,55.813286,37.832401,6.823564146636326,13.479305149921608
